Gene stable ID,Gene name,NCBI gene (formerly Entrezgene) ID
ENSGALG00010028422,RXRA,417143
ENSGALG00010028423,LARP6L,420093
ENSGALG00010028424,,
ENSGALG00010028425,DAP3,425065
ENSGALG00010028426,GPR21,772385
ENSGALG00010028427,,100859094
ENSGALG00010028428,RABGAP1,417106
ENSGALG00010028429,REXO1,428327
ENSGALG00010028430,NR2C2AP,100858401
ENSGALG00010028431,,107055135
ENSGALG00010028432,RFXANK,426623
ENSGALG00010028433,MSTO1,425066
ENSGALG00010028434,COL5A1,395568
ENSGALG00010028435,ATP8B3,428328
ENSGALG00010028436,S100A1,100858258
ENSGALG00010028437,,425067
ENSGALG00010028438,MED27,417172
ENSGALG00010028439,BORCS8,426622
ENSGALG00010028440,PSMB7,378915
ENSGALG00010028441,ONECUT3,
ENSGALG00010028442,CHTOP,426357
ENSGALG00010028443,,100858428
ENSGALG00010028444,MEF2B,426373
ENSGALG00010028445,SYT11,429166
ENSGALG00010028446,,
ENSGALG00010028447,OLFM1,395535
ENSGALG00010028448,RIT1,425068
ENSGALG00010028449,EFCAB12,770278
ENSGALG00010028450,PTGDS,374110
ENSGALG00010028451,TMEM59L,420122
ENSGALG00010028452,GOLPH3L,425072
ENSGALG00010028453,,428335
ENSGALG00010028454,C8G,770691
ENSGALG00010028455,ENSA,425073
ENSGALG00010028456,FBXW5,417289
ENSGALG00010028457,KANK3,428321
ENSGALG00010028458,TRAF2,417287
ENSGALG00010028459,MCL1,395674
ENSGALG00010028460,CRLF1,100858730
ENSGALG00010028461,,
ENSGALG00010028462,EDF1,417286
ENSGALG00010028463,RPS28,768930
ENSGALG00010028464,,770407
ENSGALG00010028465,,100857594
ENSGALG00010028466,MAMDC4,101751695
ENSGALG00010028467,,100858236
ENSGALG00010028468,PHPT1,770750
ENSGALG00010028469,ACTL9,
ENSGALG00010028470,C17H9ORF172,427779
ENSGALG00010028471,TPGS1,100857535
ENSGALG00010028472,RPRD2,425074
ENSGALG00010028473,CDC34,425483
ENSGALG00010028474,PEX19,107049500
ENSGALG00010028475,AMBP,770795
ENSGALG00010028476,,429253
ENSGALG00010028477,NRARP,431400
ENSGALG00010028478,PEA15,107049501
ENSGALG00010028479,CASQ1,107050773
ENSGALG00010028480,F11R,
ENSGALG00010028481,,107055327
ENSGALG00010028482,CD320,420066
ENSGALG00010028483,EXD3,417283
ENSGALG00010028484,NOXA1,417282
ENSGALG00010028485,USF1,425126
ENSGALG00010028486,ARHGAP30,101749378
ENSGALG00010028487,ENTPD8,374095
ENSGALG00010028488,PTGES,417193
ENSGALG00010028489,,417192
ENSGALG00010028490,NECTIN4,
ENSGALG00010028491,TOR1B,417191
ENSGALG00010028492,,101749931
ENSGALG00010028493,TOR1A,417190
ENSGALG00010028494,,107055082
ENSGALG00010028495,LINGO3,420075
ENSGALG00010028496,,417281
ENSGALG00010028497,ADMP,395622
ENSGALG00010028498,C17H9orf78,417189
ENSGALG00010028499,,427778
ENSGALG00010028500,VPS45,430741
ENSGALG00010028501,USP20,417188
ENSGALG00010028502,PLEKHO1,426108
ENSGALG00010028503,NDOR1,417280
ENSGALG00010028504,RNF224,
ENSGALG00010028505,,
ENSGALG00010028506,SHD,107055336
ENSGALG00010028507,ANP32E,426109
ENSGALG00010028508,,769486
ENSGALG00010028509,,100859850
ENSGALG00010028510,CILP2,430666
ENSGALG00010028511,YJEFN3,100857831
ENSGALG00010028512,NDUFA13,100859320
ENSGALG00010028513,,396480
ENSGALG00010028514,FNBP1,417187
ENSGALG00010028515,,431314
ENSGALG00010028516,GATAD2A,420109
ENSGALG00010028517,RNF208,417279
ENSGALG00010028518,MAU2,428348
ENSGALG00010028519,,101750550
ENSGALG00010028520,,101749800
ENSGALG00010028521,,121112081
ENSGALG00010028521,,101750668
ENSGALG00010028521,,100859790
ENSGALG00010028521,,431316
ENSGALG00010028522,,426912
ENSGALG00010028523,SUGP1,428349
ENSGALG00010028524,,100859756
ENSGALG00010028525,TM6SF2,425719
ENSGALG00010028526,,121112081
ENSGALG00010028526,,101750668
ENSGALG00010028526,,431316
ENSGALG00010028526,,425362
ENSGALG00010028527,,100859616
ENSGALG00010028528,UHRF1,420154
ENSGALG00010028529,GRIN1,404296
ENSGALG00010028530,,121112087
ENSGALG00010028530,,100859586
ENSGALG00010028531,,431317
ENSGALG00010028532,,
ENSGALG00010028533,,
ENSGALG00010028534,,
ENSGALG00010028535,TICAM1,100008585
ENSGALG00010028536,GPR107,417186
ENSGALG00010028537,,431322
ENSGALG00010028538,FEM1A,420157
ENSGALG00010028539,,
ENSGALG00010028540,,427775
ENSGALG00010028541,PLIN3,420156
ENSGALG00010028542,,426913
ENSGALG00010028543,ANP32B,420087
ENSGALG00010028544,ZNF414,425820
ENSGALG00010028545,,
ENSGALG00010028546,,431325
ENSGALG00010028547,ZNF618,770984
ENSGALG00010028548,MYO1F,396187
ENSGALG00010028549,ADAMTS10,769592
ENSGALG00010028550,ZAP70,420086
ENSGALG00010028551,NCS1,396336
ENSGALG00010028552,,769139
ENSGALG00010028553,,101748229
ENSGALG00010028554,,100858797
ENSGALG00010028555,,100859427
ENSGALG00010028555,,100859249
ENSGALG00010028556,SPTAN1,374234
ENSGALG00010028557,,
ENSGALG00010028558,,100859191
ENSGALG00010028558,,100859148
ENSGALG00010028559,WDR34,417211
ENSGALG00010028560,,121107566
ENSGALG00010028560,,121107565
ENSGALG00010028560,,121107564
ENSGALG00010028561,SET,417210
ENSGALG00010028562,ACSBG2,420090
ENSGALG00010028563,,121107567
ENSGALG00010028563,,121107565
ENSGALG00010028563,,121107564
ENSGALG00010028564,,121107570
ENSGALG00010028565,PKN3,417209
ENSGALG00010028566,ZDHHC12,417207
ENSGALG00010028567,,
ENSGALG00010028568,MLLT1,420089
ENSGALG00010028569,ZER1,417205
ENSGALG00010028570,ACER1,420088
ENSGALG00010028571,,
ENSGALG00010028572,TBC1D13,771771
ENSGALG00010028573,KCNN1,429723
ENSGALG00010028574,ENDOG,417204
ENSGALG00010028575,SETDB1,100859816
ENSGALG00010028576,,101747487
ENSGALG00010028577,CERS2,100859441
ENSGALG00010028578,SPOUT1,417203
ENSGALG00010028579,OCLN,396026
ENSGALG00010028580,PRUNE1,427053
ENSGALG00010028581,NR2F6,100859014
ENSGALG00010028582,KYAT1,417202
ENSGALG00010028583,USHBP1,427088
ENSGALG00010028584,LRRC8A,417201
ENSGALG00010028585,MINDY1,100859849
ENSGALG00010028586,BABAM1,776677
ENSGALG00010028587,ANKLE1,100857739
ENSGALG00010028588,ABHD8,100857580
ENSGALG00010028589,PHYHD1,100858951
ENSGALG00010028590,,100857323
ENSGALG00010028591,GABPB2,100857414
ENSGALG00010028592,SEMA6C,100859892
ENSGALG00010028593,DOLK,417199
ENSGALG00010028594,,100857442
ENSGALG00010028595,SCNM1,425744
ENSGALG00010028596,DDA1,426942
ENSGALG00010028597,NUP188,417198
ENSGALG00010028598,TMOD4,395547
ENSGALG00010028599,VPS72,425660
ENSGALG00010028600,PSMD4,100216364
ENSGALG00010028601,ANO8,429912
ENSGALG00010028602,ZNF687,429831
ENSGALG00010028603,SH3GLB2,417197
ENSGALG00010028604,PI4KB,100859723
ENSGALG00010028605,GTPBP3,100857447
ENSGALG00010028606,PRPF3,426667
ENSGALG00010028607,PLVAP,100857417
ENSGALG00010028608,MIGA2,427765
ENSGALG00010028609,MRPS21,426666
ENSGALG00010028610,,107055361
ENSGALG00010028611,,431476
ENSGALG00010028612,DIRAS1,100858997
ENSGALG00010028613,,107055142
ENSGALG00010028614,GIPC3,
ENSGALG00010028615,,
ENSGALG00010028616,,
ENSGALG00010028617,,
ENSGALG00010028618,DOLPP1,417196
ENSGALG00010028619,,
ENSGALG00010028620,,
ENSGALG00010028621,,
ENSGALG00010028622,,
ENSGALG00010028623,,
ENSGALG00010028624,,
ENSGALG00010028625,,
ENSGALG00010028626,CRAT,417195
ENSGALG00010028627,,
ENSGALG00010028628,,
ENSGALG00010028629,,
ENSGALG00010028630,,
ENSGALG00010028631,,
ENSGALG00010028632,,
ENSGALG00010028633,,
ENSGALG00010028634,,
ENSGALG00010028635,,
ENSGALG00010028636,,
ENSGALG00010028637,,
ENSGALG00010028638,,
ENSGALG00010028639,,
ENSGALG00010028640,,
ENSGALG00010028641,,
ENSGALG00010028642,APH1A,121107589
ENSGALG00010028642,APH1A,431243
ENSGALG00010028643,,
ENSGALG00010028644,,
ENSGALG00010028645,,
ENSGALG00010028646,,
ENSGALG00010028647,,
ENSGALG00010028648,,
ENSGALG00010028649,,101751615
ENSGALG00010028650,,
ENSGALG00010028651,,
ENSGALG00010028652,,
ENSGALG00010028653,,
ENSGALG00010028654,,
ENSGALG00010028655,,
ENSGALG00010028656,,
ENSGALG00010028657,,
ENSGALG00010028658,PTPA,426329
ENSGALG00010028659,,
ENSGALG00010028660,,
ENSGALG00010028661,,
ENSGALG00010028662,FCRL4,425592
ENSGALG00010028663,,
ENSGALG00010028664,,
ENSGALG00010028665,,
ENSGALG00010028666,,
ENSGALG00010028667,,
ENSGALG00010028668,,
ENSGALG00010028669,ZBTB34,417090
ENSGALG00010028670,,
ENSGALG00010028671,CADM3,772356
ENSGALG00010028672,,
ENSGALG00010028673,,
ENSGALG00010028674,,
ENSGALG00010028675,ZBTB43,417091
ENSGALG00010028676,,112530443
ENSGALG00010028677,,107055358
ENSGALG00010028678,,
ENSGALG00010028679,,
ENSGALG00010028680,,
ENSGALG00010028681,,
ENSGALG00010028682,,
ENSGALG00010028683,CRPL2,776376
ENSGALG00010028684,,
ENSGALG00010028685,,
ENSGALG00010028686,TAGLN2,121106445
ENSGALG00010028687,,
ENSGALG00010028688,,
ENSGALG00010028689,CFAP45,426452
ENSGALG00010028690,,
ENSGALG00010028691,,
ENSGALG00010028692,RALGPS1,417089
ENSGALG00010028693,,
ENSGALG00010028694,,
ENSGALG00010028695,VSIG8,121107594
ENSGALG00010028696,,
ENSGALG00010028697,,
ENSGALG00010028698,,777082
ENSGALG00010028699,,
ENSGALG00010028700,ANGPTL2,776031
ENSGALG00010028701,,
ENSGALG00010028702,,
ENSGALG00010028703,,431313
ENSGALG00010028704,,
ENSGALG00010028705,,
ENSGALG00010028706,,
ENSGALG00010028707,,408038
ENSGALG00010028708,,
ENSGALG00010028709,,
ENSGALG00010028710,,107055091
ENSGALG00010028711,,
ENSGALG00010028712,FBXW2,417088
ENSGALG00010028713,,101751614
ENSGALG00010028714,,
ENSGALG00010028715,U6,121112230
ENSGALG00010028715,U6,112530464
ENSGALG00010028715,U6,112530463
ENSGALG00010028715,U6,112530462
ENSGALG00010028715,U6,112530043
ENSGALG00010028716,U6,121112230
ENSGALG00010028716,U6,112530464
ENSGALG00010028716,U6,112530463
ENSGALG00010028716,U6,112530462
ENSGALG00010028716,U6,112530043
ENSGALG00010028717,U6,121112230
ENSGALG00010028717,U6,112530464
ENSGALG00010028717,U6,112530463
ENSGALG00010028717,U6,112530462
ENSGALG00010028717,U6,112530043
ENSGALG00010028718,,
ENSGALG00010028719,,
ENSGALG00010028720,gga-mir-7-3,777873
ENSGALG00010028721,gga-mir-1621,100315963
ENSGALG00010028722,gga-mir-1774,100315931
ENSGALG00010028723,gga-mir-1647,100315761
ENSGALG00010028724,gga-mir-1777,100315835
ENSGALG00010028725,gga-mir-6693,102465407
ENSGALG00010028726,SLC2A8,378802
ENSGALG00010028727,,121107555
ENSGALG00010028728,gga-mir-211,777909
ENSGALG00010028729,gga-mir-1434,100315698
ENSGALG00010028730,gga-mir-6666,102466705
ENSGALG00010028731,gga-mir-9-1,777892
ENSGALG00010028732,,
ENSGALG00010028733,,100858579
ENSGALG00010028734,,426943
ENSGALG00010028735,,
ENSGALG00010028736,NTRK1,396337
ENSGALG00010028737,,
ENSGALG00010028738,,107055352
ENSGALG00010028739,GARNL3,417087
ENSGALG00010028740,DAZAP1,427266
ENSGALG00010028741,,121112058
ENSGALG00010028741,,121107577
ENSGALG00010028741,,100858504
ENSGALG00010028741,,771082
ENSGALG00010028742,,112530289
ENSGALG00010028743,ARRDC1,427772
ENSGALG00010028744,HOMER3,420115
ENSGALG00010028745,,425431
ENSGALG00010028746,MYDGF,420161
ENSGALG00010028747,,
ENSGALG00010028748,PIAS3,107055114
ENSGALG00010028749,,121107575
ENSGALG00010028750,OTUD7B,426041
ENSGALG00010028751,EHMT1,417250
ENSGALG00010028752,MTMR11,100857251
ENSGALG00010028753,SV2A,101748017
ENSGALG00010028754,,771066
ENSGALG00010028755,,121107576
ENSGALG00010028755,,768967
ENSGALG00010028756,,107055126
ENSGALG00010028757,MAT2A,110231148
ENSGALG00010028758,,
ENSGALG00010028759,,
ENSGALG00010028760,SSR2,425656
ENSGALG00010028761,CTSS,425657
ENSGALG00010028762,CACNA1B,374169
ENSGALG00010028763,CTSK,395818
ENSGALG00010028764,ARNT,374026
ENSGALG00010028765,,121106491
ENSGALG00010028766,,121112087
ENSGALG00010028766,,121107561
ENSGALG00010028767,,100859790
ENSGALG00010028767,,100857270
ENSGALG00010028768,NTNG2,417171
ENSGALG00010028769,,100859790
ENSGALG00010028769,,100859722
ENSGALG00010028770,,121112085
ENSGALG00010028770,,121112086
ENSGALG00010028770,,121112083
ENSGALG00010028770,,121112084
ENSGALG00010028770,,121112082
ENSGALG00010028770,,121112081
ENSGALG00010028770,,121107562
ENSGALG00010028770,,101750668
ENSGALG00010028770,,100857367
ENSGALG00010028770,,100857270
ENSGALG00010028770,,431316
ENSGALG00010028771,SETX,417170
ENSGALG00010028772,TTF1,417169
ENSGALG00010028773,,121112087
ENSGALG00010028773,,107055104
ENSGALG00010028774,,121112081
ENSGALG00010028774,,101750668
ENSGALG00010028774,,100857367
ENSGALG00010028774,,431316
ENSGALG00010028775,,121112081
ENSGALG00010028775,,101751554
ENSGALG00010028775,,101750668
ENSGALG00010028775,,431316
ENSGALG00010028776,,100857297
ENSGALG00010028777,CFAP77,417168
ENSGALG00010028778,,121107563
ENSGALG00010028778,,426912
ENSGALG00010028779,,100859657
ENSGALG00010028780,BARHL1,429598
ENSGALG00010028781,,121112081
ENSGALG00010028781,,101750668
ENSGALG00010028781,,431316
ENSGALG00010028782,MLLT11,395847
ENSGALG00010028783,DDX31,427759
ENSGALG00010028784,,
ENSGALG00010028785,,101750757
ENSGALG00010028786,GTF3C4,121111906
ENSGALG00010028787,,
ENSGALG00010028788,,
ENSGALG00010028789,,
ENSGALG00010028790,,
ENSGALG00010028791,,
ENSGALG00010028792,,
ENSGALG00010028793,,
ENSGALG00010028794,,
ENSGALG00010028795,,
ENSGALG00010028796,,
ENSGALG00010028797,,
ENSGALG00010028798,,
ENSGALG00010028799,,
ENSGALG00010028800,,430522
ENSGALG00010028801,,
ENSGALG00010028802,,
ENSGALG00010028803,,
ENSGALG00010028804,,
ENSGALG00010028805,,
ENSGALG00010028806,SPACA9,772069
ENSGALG00010028807,,
ENSGALG00010028808,,
ENSGALG00010028809,,
ENSGALG00010028810,,
ENSGALG00010028811,,
ENSGALG00010028812,,
ENSGALG00010028813,,
ENSGALG00010028814,,
ENSGALG00010028815,,
ENSGALG00010028816,,
ENSGALG00010028817,,
ENSGALG00010028818,TSC1,417166
ENSGALG00010028819,,
ENSGALG00010028820,,
ENSGALG00010028821,,
ENSGALG00010028822,,
ENSGALG00010028823,GFI1B,395977
ENSGALG00010028824,,
ENSGALG00010028825,,
ENSGALG00010028826,CEL,417165
ENSGALG00010028827,,
ENSGALG00010028828,,
ENSGALG00010028829,GTF3C5,417164
ENSGALG00010028830,,
ENSGALG00010028831,,
ENSGALG00010028832,,
ENSGALG00010028833,GBGT1,417163
ENSGALG00010028834,,
ENSGALG00010028835,,
ENSGALG00010028836,,
ENSGALG00010028837,,
ENSGALG00010028838,,
ENSGALG00010028839,,
ENSGALG00010028840,,
ENSGALG00010028841,,
ENSGALG00010028842,,
ENSGALG00010028843,,112530314
ENSGALG00010028844,,112530315
ENSGALG00010028845,gga-mir-1629,100315751
ENSGALG00010028846,gga-mir-6620,102466695
ENSGALG00010028847,gga-mir-6646-1,102465677
ENSGALG00010028847,gga-mir-6646-1,102465377
ENSGALG00010028848,gga-mir-3536,100498694
ENSGALG00010028849,,112529956
ENSGALG00010028850,gga-mir-190b,114482482
ENSGALG00010028851,gga-mir-12251,114482242
ENSGALG00010028852,gga-mir-9-4,114482650
ENSGALG00010028853,,425662
ENSGALG00010028854,RPL7A,417158
ENSGALG00010028855,SURF6,417160
ENSGALG00010028856,ETV3,426718
ENSGALG00010028857,MED22,417159
ENSGALG00010028858,,776719
ENSGALG00010028859,SURF1,417157
ENSGALG00010028860,SURF2,417156
ENSGALG00010028861,SURF4,374273
ENSGALG00010028862,EDMTF4,107055128
ENSGALG00010028863,EDQM1,107055133
ENSGALG00010028864,,425969
ENSGALG00010028865,STKLD1,417154
ENSGALG00010028866,HORMAD1,425071
ENSGALG00010028867,REXO4,417153
ENSGALG00010028868,,
ENSGALG00010028869,ADAMTS13,417152
ENSGALG00010028870,CACFD1,417151
ENSGALG00010028871,PIP5K1A,429983
ENSGALG00010028872,SLC2A6,425954
ENSGALG00010028873,TMEM8C,777472
ENSGALG00010028874,CRPL1,429786
ENSGALG00010028875,DUSP23,100858873
ENSGALG00010028876,ADAMTSL2,417147
ENSGALG00010028877,FAM163B,100858326
ENSGALG00010028878,IGSF9,425454
ENSGALG00010028879,DBH,395549
ENSGALG00010028880,,426218
ENSGALG00010028881,SARDH,417146
ENSGALG00010028882,,121107571
ENSGALG00010028883,,121107573
ENSGALG00010028884,VAV2,373938
ENSGALG00010028885,BRD3,427757
ENSGALG00010028886,,121107574
ENSGALG00010028886,,121107572
ENSGALG00010028886,,395095
ENSGALG00010028887,SF3B4,426042
ENSGALG00010028888,WDR5B,417144
ENSGALG00010028889,FUBP3,417184
ENSGALG00010028890,,101747382
ENSGALG00010028891,SLC31A2,425778
ENSGALG00010028892,NIBAN2,771307
ENSGALG00010028893,STXBP1,404293
ENSGALG00010028894,AKNA,107052190
ENSGALG00010028895,WHRN,429472
ENSGALG00010028896,ATP6V1G1,417249
ENSGALG00010028897,TMEM268,417248
ENSGALG00010028898,TNFSF15,417247
ENSGALG00010028899,TNFSF8,378930
ENSGALG00010028900,TNC,396440
ENSGALG00010028901,PAPPA,417245
ENSGALG00010028902,,
ENSGALG00010028903,ASTN2,417242
ENSGALG00010028904,TRIM32,101748429
ENSGALG00010028905,COLGALT1,425607
ENSGALG00010028906,,
ENSGALG00010028907,,
ENSGALG00010028908,,100859598
ENSGALG00010028909,,
ENSGALG00010028910,,
ENSGALG00010028911,LMX1B,396312
ENSGALG00010028912,EXFABP,396393
ENSGALG00010028913,,771388
ENSGALG00010028914,TLR4,417241
ENSGALG00010028915,ADGRD2,100858563
ENSGALG00010028916,NR5A1,395960
ENSGALG00010028917,NR6A1,772325
ENSGALG00010028918,AGPAT2,772114
ENSGALG00010028919,EGFL7,417137
ENSGALG00010028920,QRFP,121111891
ENSGALG00010028920,QRFP,771867
ENSGALG00010028921,MRPL41,417261
ENSGALG00010028922,,
ENSGALG00010028923,,
ENSGALG00010028924,TMEM203,112529981
ENSGALG00010028925,,100858426
ENSGALG00010028926,,
ENSGALG00010028927,,430735
ENSGALG00010028928,,417291
ENSGALG00010028929,,
ENSGALG00010028930,,
ENSGALG00010028931,,
ENSGALG00010028932,,
ENSGALG00010028933,,
ENSGALG00010028934,,
ENSGALG00010028935,,
ENSGALG00010028936,,
ENSGALG00010028937,,
ENSGALG00010028938,,
ENSGALG00010028939,,
ENSGALG00010028940,,
ENSGALG00010028941,,
ENSGALG00010028942,,
ENSGALG00010028943,,
ENSGALG00010028944,,
ENSGALG00010028945,,
ENSGALG00010028946,,
ENSGALG00010028947,,
ENSGALG00010028948,,
ENSGALG00010028949,,
ENSGALG00010028950,,
ENSGALG00010028951,,
ENSGALG00010028952,,
ENSGALG00010028953,,
ENSGALG00010028954,,
ENSGALG00010028955,,
ENSGALG00010028956,,
ENSGALG00010028957,,
ENSGALG00010028958,,
ENSGALG00010028959,,
ENSGALG00010028960,,
ENSGALG00010028961,,
ENSGALG00010028962,,
ENSGALG00010028963,,
ENSGALG00010028964,,
ENSGALG00010028965,,
ENSGALG00010028966,,
ENSGALG00010028967,,
ENSGALG00010028968,,
ENSGALG00010028969,,
ENSGALG00010028970,,
ENSGALG00010028971,,
ENSGALG00010028972,,
ENSGALG00010028973,,
ENSGALG00010028974,,107050786
ENSGALG00010028975,,
ENSGALG00010028976,,
ENSGALG00010028977,,
ENSGALG00010028978,,
ENSGALG00010028979,,
ENSGALG00010028980,,
ENSGALG00010028981,,
ENSGALG00010028982,,
ENSGALG00010028983,,
ENSGALG00010028984,,
ENSGALG00010028985,,
ENSGALG00010028986,,
ENSGALG00010028987,,
ENSGALG00010028988,,
ENSGALG00010028989,,112529973
ENSGALG00010028990,,
ENSGALG00010028991,,
ENSGALG00010028992,,
ENSGALG00010028993,,
ENSGALG00010028994,,
ENSGALG00010028995,,
ENSGALG00010028996,,
ENSGALG00010028997,,
ENSGALG00010028998,,
ENSGALG00010028999,,
ENSGALG00010029000,,
ENSGALG00010029001,,
ENSGALG00010029002,,
ENSGALG00010029003,,
ENSGALG00010029004,,
ENSGALG00010029005,,
ENSGALG00010029006,,
ENSGALG00010029007,,
ENSGALG00010029008,,
ENSGALG00010029009,,
ENSGALG00010029010,,
ENSGALG00010029011,,
ENSGALG00010029012,,
ENSGALG00010029013,,
ENSGALG00010029014,,
ENSGALG00010029015,,
ENSGALG00010029016,,
ENSGALG00010029017,,
ENSGALG00010029018,,
ENSGALG00010029019,,
ENSGALG00010029020,,
ENSGALG00010029021,,
ENSGALG00010029022,,
ENSGALG00010029023,,
ENSGALG00010029024,,
ENSGALG00010029025,,
ENSGALG00010029026,,
ENSGALG00010029027,,
ENSGALG00010029028,,
ENSGALG00010029029,,
ENSGALG00010029030,,
ENSGALG00010029031,,
ENSGALG00010029032,,
ENSGALG00010029033,,
ENSGALG00010029034,,
ENSGALG00010029035,,
ENSGALG00010029036,,
ENSGALG00010029037,,
ENSGALG00010029038,,
ENSGALG00010029039,,
ENSGALG00010029040,,
ENSGALG00010029041,,
ENSGALG00010029042,,
ENSGALG00010029043,,
ENSGALG00010029044,,
ENSGALG00010029045,,
ENSGALG00010029046,,
ENSGALG00010029047,,
ENSGALG00010029048,,
ENSGALG00010029049,,
ENSGALG00010029050,,
ENSGALG00010029051,,
ENSGALG00010029052,,
ENSGALG00010029053,,
ENSGALG00010029054,,
ENSGALG00010029055,,
ENSGALG00010029056,,
ENSGALG00010029057,,121107090
ENSGALG00010029058,,
ENSGALG00010029059,,
ENSGALG00010029060,,
ENSGALG00010029061,,
ENSGALG00010029062,,
ENSGALG00010029063,,
ENSGALG00010029064,,
ENSGALG00010029065,,
ENSGALG00010029066,,
ENSGALG00010029067,,
ENSGALG00010029068,,
ENSGALG00010029069,,
ENSGALG00010029070,,
ENSGALG00010029071,,
ENSGALG00010029072,,
ENSGALG00010029073,,
ENSGALG00010029074,,
ENSGALG00010029075,,
ENSGALG00010029076,,
ENSGALG00010029077,,
ENSGALG00010029078,,
ENSGALG00010029079,,
ENSGALG00010029080,,
ENSGALG00010029081,,121107171
ENSGALG00010029081,,121107167
ENSGALG00010029081,,121107048
ENSGALG00010029082,,
ENSGALG00010029083,,
ENSGALG00010029084,,
ENSGALG00010029085,,
ENSGALG00010029086,,
ENSGALG00010029087,,
ENSGALG00010029088,,
ENSGALG00010029089,,
ENSGALG00010029090,,
ENSGALG00010029091,,
ENSGALG00010029092,,
ENSGALG00010029093,,
ENSGALG00010029094,,
ENSGALG00010029095,,
ENSGALG00010029096,,
ENSGALG00010029097,,
ENSGALG00010029098,,
ENSGALG00010029099,,
ENSGALG00010029100,,
ENSGALG00010029101,,
ENSGALG00010029102,,107052204
ENSGALG00010029103,,
ENSGALG00010029104,,121111904
ENSGALG00010029105,,
ENSGALG00010029106,,
ENSGALG00010029107,,
ENSGALG00010029108,,
ENSGALG00010029109,,
ENSGALG00010029110,,
ENSGALG00010029111,,
ENSGALG00010029112,,
ENSGALG00010029113,,
ENSGALG00010029114,,
ENSGALG00010029115,,
ENSGALG00010029116,,
ENSGALG00010029117,,
ENSGALG00010029118,,
ENSGALG00010029119,,
ENSGALG00010029120,,112530004
ENSGALG00010029121,U4,112530002
ENSGALG00010029122,SNORD90,112530005
ENSGALG00010029123,,112530006
ENSGALG00010029124,SNORD36,112530008
ENSGALG00010029125,SNORD24,112530009
ENSGALG00010029126,SNORD36,112530007
ENSGALG00010029127,SNORA65,112530003
ENSGALG00010029128,gga-mir-1705,100315793
ENSGALG00010029129,gga-mir-181b-2,777846
ENSGALG00010029130,gga-mir-6696,102466187
ENSGALG00010029131,gga-mir-1753,100315821
ENSGALG00010029132,gga-mir-7441,102465719
ENSGALG00010029133,gga-mir-455,777905
ENSGALG00010029134,gga-mir-199-1,777849
ENSGALG00010029135,gga-mir-12230,114483724
ENSGALG00010029136,gga-mir-126,777848
ENSGALG00010029137,gga-mir-1465,100315706
ENSGALG00010029138,gga-mir-181a-2,777847
ENSGALG00010029139,gga-mir-219b,100498687
ENSGALG00010029139,gga-mir-219b,777850
ENSGALG00010029140,NPDC1,770620
ENSGALG00010029141,C5,417122
ENSGALG00010029142,,395110
ENSGALG00010029143,SH2D3C,417225
ENSGALG00010029144,,
ENSGALG00010029145,RC3H2,417109
ENSGALG00010029146,NEK6,417101
ENSGALG00010029147,RABL6,417284
ENSGALG00010029148,RALGDS,427758
ENSGALG00010029149,,
ENSGALG00010029150,NARF,417341
ENSGALG00010029151,CYBC1,417342
ENSGALG00010029152,HEXD,417343
ENSGALG00010029153,OGFOD3,769717
ENSGALG00010029154,UTS2R,427799
ENSGALG00010029155,,427800
ENSGALG00010029156,,417514
ENSGALG00010029157,UPK3B,
ENSGALG00010029158,CD7,417346
ENSGALG00010029159,SSC4D,
ENSGALG00010029160,DUS1L,417381
