"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051592","GO:0051592","response to calcium ion",96,0.328551324317435,1.48681208399386,0.0147765747238136,0.0943815447352442,0.0746784387873356,2410,"tags=34%, list=24%, signal=27%","Syt10/Egfr/Ppp3ca/Cpne4/Kcnq2/Nlgn1/CYTB/Kcnh1/Nrxn1/Syt1/Itpka/Nfatc3/Ep300/Akap5/Hnrnpd/Smpd1/Anxa11/Kcnb1/Kcnq3/Adam9/Itpkb/Pde1c/Kcnma1/Syt6/Pef1/Add1/Nfatc1/Ttn/Cpne9/Syt17/Syt13/Cpne8/Adcy8"
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process",176,-0.279697392202621,-1.33664907520846,0.0147949385214374,0.0943815447352442,0.0746784387873356,2891,"tags=38%, list=28%, signal=27%","Mfn1/Dnm1l/Psen1/Hnf1a/Eno1b/Bloc1s6/Ndufa2/Abcc6/Gale/Eno2/Gapdh/Ndufb3/Opa1/Hspa8/Ndufa10/Ndufab1/Ndufb9/Hk2/Lrrk2/Oga/Slc25a25/Ppp2ca/Nme1/Atpsckmt/Atp6v1b2/Hif1a/Cox11/Bpgm/ND6/Nudt15/Rab23/Atp5f1c/Ddit4/Atp5pf/Ndufb5/Gpi1/Pfkfb2/Ndufs3/Ran/Atp5mc3/Atp5mf/Ndufb2/Slc25a13/Dmac2l/Myh6/Prkaa2/Sdhb/Ndufa12/Tspo/Sirt6/Sdhd/Map2k1/Eif6/Ndufs1/Ndufs6/Pgam1/Ndufa5/Ndufa8/Insr/Ndufv3/Ogt/Ampd3/Atp6v1a/Pkm/Pid1/Nudt5"
"GO:0060479","GO:0060479","lung cell differentiation",23,0.503988174563246,1.6400212310598,0.0149647346286535,0.0947002152928216,0.0749305836297847,1217,"tags=30%, list=12%, signal=27%","Foxp1/Foxp4/Ncor2/Fndc3b/Thrb/Nkx2-1/Eya1"
"GO:0060487","GO:0060487","lung epithelial cell differentiation",23,0.503988174563246,1.6400212310598,0.0149647346286535,0.0947002152928216,0.0749305836297847,1217,"tags=30%, list=12%, signal=27%","Foxp1/Foxp4/Ncor2/Fndc3b/Thrb/Nkx2-1/Eya1"
"GO:0008306","GO:0008306","associative learning",98,0.330942957388546,1.49382974241619,0.0149994971873194,0.0947002152928216,0.0749305836297847,1663,"tags=28%, list=16%, signal=23%","Meis2/Ghrl/Drd2/Gabra5/Atxn1/Ppp1r1b/Cntnap2/Cacna1c/Cacna1e/Pias1/Oprk1/Csmd1/Ap1s2/Tacr1/Drd1/Grm7/Nts/Drd5/Nptn/Grin2b/Chrd/Adrb2/Kmt2a/Bdnf/Shank2/Pde1b/Tnr"
"GO:0030324","GO:0030324","lung development",151,0.283001631836352,1.37522999833291,0.0149994971873194,0.0947002152928216,0.0749305836297847,1093,"tags=19%, list=11%, signal=17%","Cftr/Foxp2/Foxp1/Foxp4/Acvr2b/Ncor2/Ext1/Atxn1/Smpd3/Sox11/Tnc/Fndc3b/Thrb/Ctsh/Hipk2/Gpc3/Cebpa/Cux1/Ep300/Bmpr2/Lama1/Hs6st1/Tnrc6c/Nkx2-1/Abca12/Tns3/Sp3/Igfbp5"
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception",59,0.368860923700531,1.52729389116805,0.0150842741563527,0.0950341162493256,0.0751947793707133,1188,"tags=25%, list=12%, signal=23%","Asic2/Kcnq1/Pjvk/Slc24a4/Grm8/Pawr/Mmp24/Ephb1/Atp2b2/Cep250/Fyn/Ccdc66/Bace1/Grin2b/Ntsr1"
"GO:1990138","GO:1990138","neuron projection extension",148,0.294568551326836,1.42637563701553,0.0151325964853479,0.0951374209416385,0.0752765181594032,2327,"tags=34%, list=23%, signal=26%","Cdh4/Sema3f/Robo1/Auts2/Dscam/Dbn1/Ntrk3/Sema4g/Plxna4/St8sia2/Cdkl5/Ntn1/Sema3a/Ptprs/Slit3/Syt1/Bcl11a/Ep300/Bmpr2/Clstn3/Adnp/Trpc5/Flrt3/Raph1/Sema6b/Bdnf/Slc23a2/Tnr/Map2/Vcl/Plxna1/Tiam1/Dclk1/Jade2/Gsk3b/Cyfip2/Prkn/Slit2/Cpne9/Itsn2/Srf/Syt17/Abl1/Islr2/Clasp2/Sema5a/Afdn/Ulk1/Spag9/Map3k13"
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process",162,-0.292445405841637,-1.38581667299652,0.0151796534694524,0.0952323522925647,0.0753516316267555,2002,"tags=28%, list=20%, signal=23%","Nme1/Adal/Atpsckmt/Acsl1/Cox11/ND6/Acss1/Atp5f1c/Atp5pf/Ndufb5/Hprt1/Ndufs3/Atic/Atp5mc3/Nampt/Aprt/Gmps/Atp5mf/Ndufb2/Slc25a13/Dmac2l/Adora2b/Sdhb/Pdk1/Ndufa12/Sdhd/Nadsyn1/Map2k1/Mpc1/Pdk4/Ndufs1/Ndufs6/Acly/Ndufa5/Ndufa8/Mmut/Ndufv3/Pdhb/Dld/Ampd3/Nos1/Ppat/Pid1/Pgm2/Mpc2"
"GO:1903008","GO:1903008","organelle disassembly",120,-0.314095636015647,-1.42581115158719,0.0153553033059043,0.0961319408646952,0.0760634219487521,2308,"tags=30%, list=23%, signal=24%","Wdr45b/Parl/Mfn2/Tcf25/Bnip3l/Hk2/Atg5/Usp30/Hif1a/Ulk2/Atg4b/Phb2/Denr/Nedd9/Ufm1/Spata18/Rnf14/Wipi2/Map1lc3a/Klhdc10/Abce1/Pnpla2/Dyrk3/Prkaa2/Tspo/Wipi1/Snx7/Gabarapl1/Kif9/Gabarapl2/Ogt/Fbxo7/Mcts1/Cttn/Bnip3/Ltn1"
"GO:0055001","GO:0055001","muscle cell development",134,0.297832748358065,1.42588051786921,0.0154143189308018,0.096299099399978,0.0761956844422292,2178,"tags=33%, list=21%, signal=26%","Foxp1/Bcl2/Sgcd/Smyd3/Ppp3ca/Fhod3/Prox1/Popdc2/Cntnap2/Cacna2d2/Rcan1/Prkd1/Meis1/Nebl/Smad6/Nfatc3/Ep300/Hdac4/Met/Akap13/Dmd/Sorbs2/Ctdp1/Ank2/Ski/Nr3c1/Col14a1/Ldb3/Slc8a1/Map2k4/Large1/Bmpr1a/Pbrm1/Adrb1/Hnrnpu/Gsk3b/Myo18b/Ttn/Myh10/Igf1/Hdac9/Hey2/Srf/Mtor"
"GO:0008217","GO:0008217","regulation of blood pressure",119,0.301194115631195,1.41079973228718,0.0156252713307366,0.0974127794259314,0.077076872452874,2129,"tags=33%, list=21%, signal=26%","Asic2/Kcnq1/Chrm3/Drd2/Arhgef12/Ext1/Arhgap42/Vegfc/Cacna1c/Cacna1b/Ptpro/Bmpr2/Tacr1/Nr3c2/Gna13/Nkx2-1/Smad3/Nr2f2/Drd5/Adra2b/Gucy1a1/Ntsr1/Nav2/Rnls/Adrb2/Ndst2/Slc4a5/Rnpep/Adora1/Adrb1/Atp1a1/Cnr1/Ar/Trpv1/Grip2/Scpep1/Gas6/Crhr2/Gna12"
"GO:0006635","GO:0006635","fatty acid beta-oxidation",51,-0.389665007375147,-1.52484878908376,0.015666548014699,0.0974662068555387,0.0771191463639727,1939,"tags=35%, list=19%, signal=29%","Sesn2/Decr1/Akt2/Akt1/Acat3/Etfdh/Pex5/Ppard/Tysnd1/Hadha/Dbi/Acadl/Cpt1a/Slc25a17/Eci3/Abcb11/Scp2/Crat"
"GO:0071347","GO:0071347","cellular response to interleukin-1",37,0.428934834116908,1.57288856023901,0.0157073790060993,0.0975166446628662,0.0771590547668033,1637,"tags=32%, list=16%, signal=27%","St18/Rps6ka5/Rc3h1/Saa3/Plcb1/Nfkb1/Ep300/Mapk13/Rora/Tank/Dab2ip/Map3k7"
"GO:0042102","GO:0042102","positive regulation of T cell proliferation",33,0.431593501519678,1.55908120595958,0.0158059608827066,0.0977215008930821,0.0773211451785602,2118,"tags=30%, list=21%, signal=24%","Igfbp2/Nck2/Ppp3ca/Adk/Cd276/Slc4a1/Sash3/Ptprc/Efnb1/Igf1"
"GO:0046513","GO:0046513","ceramide biosynthetic process",46,0.38845408944112,1.50608085467825,0.0157886339311833,0.0977215008930821,0.0773211451785602,1994,"tags=39%, list=19%, signal=32%","Smpd3/Prkcd/B3galt1/St8sia2/St6galnac6/St6galnac3/Sptlc3/Pla2g6/Smpd1/Cers6/St3gal1/St8sia6/St6galnac4/Gba1/Sptlc2/Sgms1/St3gal3/B4galt4"
"GO:0006998","GO:0006998","nuclear envelope organization",36,-0.433753686084652,-1.55983057107224,0.0158459359690658,0.0977658161238428,0.0773562091548597,2178,"tags=56%, list=21%, signal=44%","Gper1/Sun1/Chmp1a/Nsfl1c/Tor1aip1/Chmp6/Pafah1b1/Sun2/Chmp5/Zmpste24/Chmp4b/Chmp2a/Chmp7/Tor1a/Vps4b/Ubxn2a/Brox/Chmp2b/Dctn1/Ubxn2b"
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway",79,0.333956287694514,1.4399479261401,0.0160104443820041,0.0985767030131657,0.0779978151711378,2128,"tags=32%, list=21%, signal=25%","Robo1/Irf7/Ext1/Stat2/Ptprf/Parp14/Samhd1/Slit3/Adar/Lsm14a/Crebrf/Traip/Tank/Ube2k/Gigyf2/Ccdc3/C1qtnf4/Cd74/Ripk1/Ptprc/Prkn/Ythdf3/Gas6/Slit2/Eif4e2"
"GO:0016482","GO:0016482","cytosolic transport",100,-0.323139556601491,-1.41939596223848,0.0160494019542612,0.0986128202550479,0.0780263925719913,2795,"tags=38%, list=27%, signal=28%","Mapk8/Rnf126/Vti1b/Snx6/Vps53/Pikfyve/Vamp3/Slc30a6/Lrrk2/Tbc1d10a/Arfrp1/Stx16/Tbc1d14/Golt1b/Sort1/Rab29/Eps15/Stx6/Rab6a/Cln5/Plekha3/Snx12/Heatr5a/Rab9/Wipi1/Asb14/Vps29/Cltc/Rbsn/Pheta1/Rab14/Ankfy1/Tpcn2/Ap1ar/Snx3/Dctn1/Snx1/Vps35"
"GO:0043627","GO:0043627","response to estrogen",34,0.40971586350516,1.48888300135945,0.016254964891176,0.0996703608553593,0.0788631608322165,2147,"tags=41%, list=21%, signal=33%","Tbl1x/Ghrl/Trim25/Wnt7a/Bcas3/Rcan1/Ep300/Tgfb2/Kcnma1/Arsa/Gba1/Ar/Mme/Sts"
"GO:0099170","GO:0099170","postsynaptic modulation of chemical synaptic transmission",29,0.44130869394614,1.52565612815144,0.0164319194689912,0.100342459052446,0.0793949517052208,990,"tags=31%, list=10%, signal=28%","Ghrl/Drd2/Ppp3ca/Igf1r/Plcb1/Trio/Rnf19a/Drd1/Sorcs3"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",88,0.323805075314158,1.44218824384312,0.0164244550042038,0.100342459052446,0.0793949517052208,2392,"tags=35%, list=23%, signal=27%","Robo1/Chd7/Prox1/Sox11/Slit3/Smad6/Bmpr2/Robo2/Bmp7/Notch2/Fzd1/Rnls/Tgfbr3/Sox4/Bmpr1a/Smarca4/Dhrs3/Acvr1/Tgfb2/Rxra/Fgfrl1/Ccm2l/Nfatc1/Slit2/Wnt11/Hey2/Srf/Lrp2/Lrp6/Tnnc1/Bmp5"
"GO:0060993","GO:0060993","kidney morphogenesis",60,0.362032637123992,1.49634806151475,0.0166751286252034,0.101619393257886,0.0804053129274687,2267,"tags=32%, list=22%, signal=25%","Bcl2/Ppp3ca/Gpc3/Gzf1/Kif26b/Bmp7/Sox8/Erbb4/Eya1/Hs3st3b1/Sox4/Pbx1/Lgr4/Wnt7b/Hs3st3a1/Greb1l/Lzts2/Tshz3/Gli3"
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway",38,0.428174326512052,1.58356732107664,0.0167448990378611,0.101628918804127,0.0804128499191959,2128,"tags=42%, list=21%, signal=33%","Robo1/Stat2/Ptprf/Parp14/Samhd1/Slit3/Adar/Traip/Tank/Gigyf2/Ccdc3/Ptprc/Ythdf3/Gas6/Slit2/Eif4e2"
"GO:0035640","GO:0035640","exploration behavior",38,0.427710010614124,1.5818500871439,0.0167448990378611,0.101628918804127,0.0804128499191959,1663,"tags=39%, list=16%, signal=33%","Ptpn5/Gabrb3/Kcnq2/Lsamp/Penk/Prkce/Chl1/Jph3/Grn/Chrd/Lmo3/Brinp1/Kmt2a/Shank2/Tnr"
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",42,0.410140134491027,1.55428890027517,0.0168152557565076,0.101848500313806,0.080586591558787,3152,"tags=57%, list=31%, signal=40%","Nova1/Mbnl2/Celf2/Rbfox1/Rbm5/Rbfox2/Ddx17/Rbfox3/Celf5/Rbm24/Ptbp1/Thrap3/Hnrnpu/Celf1/Celf6/Rbm20/Fmr1/Khdrbs1/Tia1/Khdrbs2/Wtap/Dyrk1a/Tra2b/Celf3"
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation",33,-0.441663977638937,-1.54197936911528,0.0169879555529353,0.102477950501513,0.0810846376274773,2892,"tags=73%, list=28%, signal=52%","Cars2/Aars1/Sars1/Wars2/Farsa/Tars3/Rars2/Cars1/Lrrc47/Yars1/Hars1/Ears2/Mars2/Pars2/Lars2/Gars1/Dars2/Rars1/Wars1/Aarsd1/Farsb/Aars2/Lars1/Kars1"
"GO:0043279","GO:0043279","response to alkaloid",53,0.380306451803943,1.52087231040695,0.0169801031652157,0.102477950501513,0.0810846376274773,2410,"tags=43%, list=24%, signal=33%","Drd2/Adgrl3/Ppp1r1b/Crebbp/Cacng4/Oprk1/Gnal/Drd1/Adora2a/Smpd1/Prkce/Drd5/Slc8a1/Spidr/Bdnf/Homer2/Irs1/Cnr1/Trpv1/Parp1/Mtor/Crhr1/Adcy8"
"GO:0007628","GO:0007628","adult walking behavior",33,0.429442900655542,1.55131241107044,0.0170578787770611,0.102691876274024,0.0812539042224707,1759,"tags=39%, list=17%, signal=33%","Epha4/Chd7/Drd2/Cacna1c/Klhl1/Hipk2/Dab1/Drd1/Enpp1/Scn8a/Hexa/Kcnma1/Fkrp"
"GO:0022600","GO:0022600","digestive system process",51,0.372986289862807,1.46833479327129,0.0172747162191424,0.103578781354214,0.0819556588602752,804,"tags=24%, list=8%, signal=22%","Ghrl/Kcnq1/Chrm3/Ppp3ca/Cckbr/Pawr/Cracd/Htr4/Lpcat3/Oprk1/Slc5a1/Slc26a7"
"GO:0060041","GO:0060041","retina development in camera-type eye",103,0.314269569626963,1.43210759196463,0.0172501330605552,0.103578781354214,0.0819556588602752,1745,"tags=25%, list=17%, signal=21%","Chd7/Sdk2/Acvr2b/Six3/Dscam/Prox1/Fat3/Megf11/Zhx2/Thrb/Hipk2/Bmpr2/Lama1/Rpgr/Ski/Sox8/Grn/Ush1c/Large1/Mfsd2a/Ptprm/Tgfb2/Tmem135/Lrp5/Slc4a5/Nfia"
"GO:0070306","GO:0070306","lens fiber cell differentiation",24,0.476864151633106,1.56691511368463,0.0173214649858091,0.103650533449219,0.0820124319767751,1598,"tags=42%, list=16%, signal=35%","Six3/Spred2/Prox1/Ntrk3/Abi2/Cdkn1b/Smad3/Smarca4/Maf/Cdkn1c"
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process",26,-0.486202923881911,-1.60734016241269,0.0175412663395147,0.104529266792664,0.0827077208108681,2624,"tags=35%, list=26%, signal=26%","Mif/Fads1/Edn1/Decr2/Pnpla8/Hpgds/Fabp5/Ptges3/Ptgs1"
"GO:0007631","GO:0007631","feeding behavior",77,0.344109960644945,1.48500759095973,0.0175143582934302,0.104529266792664,0.0827077208108681,2399,"tags=36%, list=23%, signal=28%","Ghrl/Drd2/Slc24a4/Cntn2/Hcrtr2/Htr2c/Negr1/Gls/Oprk1/Phf21a/Tacr1/Drd1/Adora2a/Nkx2-1/Grm7/Grin2b/Dach1/Gigyf2/Bdnf/Bbip1/Aplp2/Cnr1/Fto/Crhr2/Mtor/Npb/Crhr1/Mmp17"
"GO:0031348","GO:0031348","negative regulation of defense response",123,0.290964812735598,1.37403468645634,0.0175735445178271,0.104529266792664,0.0827077208108681,1278,"tags=22%, list=12%, signal=19%","Tap1/Ghrl/Drd2/Nmi/Tap2/Arnt/Aoah/Lrfn5/Stat2/Parp14/Samhd1/Lpcat3/Smpdl3b/Adar/Serping1/Nfkb1/Mfhas1/Rora/Adora2a/Smad3/Traf3ip1/Cd276/Ptpn6/Grn/Fem1a/Gigyf2/Ets1"
"GO:1902105","GO:1902105","regulation of leukocyte differentiation",173,0.279937326662706,1.3859084460057,0.0178417200337751,0.105912999403685,0.0838025851869493,2306,"tags=35%, list=22%, signal=27%","Foxp1/Asxl2/Arid1b/Ppp3ca/Arid1a/Rasgrp1/Sox12/Rc3h1/Ppargc1b/Hspb1/Ambra1/Sox13/Zmiz1/Qki/Ninj1/Socs1/Ptpn6/Ap3d1/Eeig1/Ubash3b/Arid2/Zbtb16/Lrrc17/Notch2/Itpkb/Drosha/Egr3/Gpr68/Tox/Sox4/Rhoh/Smarca4/Rorc/Pbrm1/Hsf1/Klf10/Cd74/Xrcc6/Ripk1/Cdk6/Mafb/Sh3rf1/Sash3/Zeb1/Ptprc/Rassf2/Fbxw7/Nrarp/Gsk3b/Gas6/Pik3r6/Smarcd2/Abl1/Mtor/Irf1/Cul4a/Gli3/Mitf/Nfkbiz/Fshr"
"GO:0000027","GO:0000027","ribosomal large subunit assembly",20,-0.530581687383327,-1.64532166607108,0.0180163835073063,0.106104392987693,0.0839540234166136,2934,"tags=60%, list=29%, signal=43%","Nop2/Bop1/Mrpl20/Mrto4/Mrm2/Rpl5/Fastkd2/Rpf2/Traf7/Eif6/Rplp0/Rpl24"
"GO:0017145","GO:0017145","stem cell division",28,0.467900157977181,1.60510778273789,0.0179968189277907,0.106104392987693,0.0839540234166136,2927,"tags=50%, list=29%, signal=36%","Ext1/Wnt7a/Fut9/Fubp1/Zbtb16/Cdk2ap2/Tdrd12/Tgfb2/Ulk4/Thoc2/Cntrl/Ncoa3/Zfp36l2/Thoc5"
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process",30,-0.44001828704241,-1.49658349677631,0.0180163835073063,0.106104392987693,0.0839540234166136,2342,"tags=37%, list=23%, signal=28%","Appl1/Myo5a/Epas1/Aldh2/Agtr2/Tph2/Ddt/Fev/Park7/Vps35/Slc24a5"
"GO:0032984","GO:0032984","protein-containing complex disassembly",178,-0.283509005032168,-1.35726967577195,0.0179474685556572,0.106104392987693,0.0839540234166136,2866,"tags=39%, list=28%, signal=29%","Tecpr1/Dnajc17/Dysf/Napa/Scaf4/Shroom2/Etf1/Ogfod1/Tmod3/Eif5a2/Pdxp/Rpl23/Twf2/Dmtn/Snx14/Nsf/Ccsap/Mtpn/Hspa8/Uvrag/Tpx2/Chmp5/Sh3gl1/Atg5/Oga/Mfsd8/Dnajc6/Zmpste24/Chmp4b/Dhx8/Jmjd4/Gsn/Ddit4/Cfl2/Pik3ca/Mical2/Chmp2a/Map1lc3a/Gspt1/Abce1/Pex5/Wdr47/Synj1/Smarcb1/Eef2k/Dyrk3/Capza1b/Smarcd1/Stmn1/Chmp7/Cebpg/Vps4b/Vps33a/Smcr8/Dstn/Wdr1/Chmp2b/Gabarapl1/Snap29/Insr/Gabarapl2/Lamp2/Lima1/Apc2/Napb/Sgk1/Ccn2/Bnip3/Arhgef2/Smarcc2"
"GO:0045444","GO:0045444","fat cell differentiation",174,0.281526727144669,1.39502739848365,0.0180899138296089,0.106327304166143,0.0841303996228047,1550,"tags=23%, list=15%, signal=20%","Tbl1x/Ptgr3/Asxl2/Foxo1/Ncor2/Cntn2/Zfp516/Creb5/Runx1t1/Klf5/Grk5/Htr2c/Cntnap2/Fndc3b/Pias1/Plcb1/Trio/Ap1s2/Cebpa/Sox13/Tcf7l2/Smad6/Ep300/Sh3pxd2b/Rora/Sirt2/Smad3/Socs1/Bmp7/Sox8/Zbtb16/Srebf1/Arid5b/Enpp1/Axin2/Adrb2/Ctbp2/Retreg1/Rorc/Ccdc3"
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction",22,0.500564034457878,1.61161669191096,0.0185839012729397,0.10763127460165,0.0851621529875292,2392,"tags=50%, list=23%, signal=38%","Bmper/Acvr2a/Bmpr2/Bmp7/Bmp6/Tgfbr3/Bmpr1a/Acvr1/Tgfb2/Parp1/Bmp5"
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process",20,0.508550266546558,1.59993488822277,0.0187397379527735,0.10763127460165,0.0851621529875292,1509,"tags=40%, list=15%, signal=34%","Abcg1/Igf1r/Srebf2/Qki/Bmp6/Srebf1/Ppargc1a/Scap"
"GO:0031341","GO:0031341","regulation of cell killing",24,0.47420947312766,1.5581921768526,0.0185477324409623,0.10763127460165,0.0851621529875292,381,"tags=21%, list=4%, signal=20%","Tap1/Cadm1/B2m/Tap2/Rasgrp1"
"GO:2001222","GO:2001222","regulation of neuron migration",39,0.412033182710233,1.5425171177837,0.0187773432835542,0.10763127460165,0.0851621529875292,1591,"tags=33%, list=16%, signal=28%","Drd2/Phactr1/Unc5c/Plxnb2/Ctnna2/Kif26a/Flrt2/Sema3a/Ntng1/Drd1/Ptprz1/Dab2ip/Ulk4"
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process",47,-0.392446973162422,-1.50698635073984,0.0186653672978835,0.10763127460165,0.0851621529875292,1528,"tags=32%, list=15%, signal=27%","Gfpt1/Ctps1/Asns/Arg2/Got2/Gclc/Gmps/Aadat/Pycr1/Aldh5a1/Nit2/Oat/Glul/Nos1/Ppat"
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi",71,-0.35790031991749,-1.4924133407415,0.0187009828070036,0.10763127460165,0.0851621529875292,2731,"tags=42%, list=27%, signal=31%","Rnf126/Vti1b/Snx6/Vps53/Pikfyve/Vamp3/Lrrk2/Tbc1d10a/Arfrp1/Stx16/Tbc1d14/Golt1b/Rab29/Stx6/Rab6a/Cln5/Plekha3/Snx12/Heatr5a/Rab9/Asb14/Vps29/Cltc/Rbsn/Pheta1/Ankfy1/Snx3/Dctn1/Snx1/Vps35"
"GO:0051701","GO:0051701","biological process involved in interaction with host",68,-0.357456786490048,-1.48040957370728,0.0184239312098628,0.10763127460165,0.0851621529875292,2201,"tags=34%, list=21%, signal=27%","Uvrag/Chmp5/Fuca2/Chmp4b/Gsn/Chmp2a/Tpcn1/Ltf/Kpna6/Eps15/Nrp1/Chmp7/Vps4b/Dynlt1c/Chmp2b/Insr/Tpcn2/Snx3/Ctsb/P4hb/Vps18/Itgav/Npc1"
"GO:0034204","GO:0034204","lipid translocation",34,0.405954455179216,1.47521426793585,0.0184643123364425,0.10763127460165,0.0851621529875292,2166,"tags=44%, list=21%, signal=35%","Xkr6/Atp9a/Prkcd/Ano6/Xkr4/Tmem30c/Trpc5/Plscr1/Slc4a1/Ano3/Mfsd2a/Atp10b/Abca2/Xkr8/Atp9b"
"GO:0051224","GO:0051224","negative regulation of protein transport",98,0.326644734691618,1.47442817256601,0.0185398263954396,0.10763127460165,0.0851621529875292,2201,"tags=34%, list=21%, signal=27%","Ghrl/Kcnq1/Drd2/Hnf4a/Foxo1/Ppp3ca/Klf7/Mtnr1a/Frmd4a/Neo1/Stxbp5l/Map4k4/Kcnj6/Pfkl/Srebf1/Idh2/Kcnb1/Pde1c/Sirt4/Lyplal1/Mdfic/Mtnr1b/Irs1/Rab11fip5/Chga/Fermt1/Vsnl1/Prkn/Ei24/Crhr2/Jagn1/Rhbdf1/Madd"
"GO:0045446","GO:0045446","endothelial cell differentiation",67,0.349032875632594,1.45447798418354,0.018781296239214,0.10763127460165,0.0851621529875292,2607,"tags=42%, list=25%, signal=31%","Acvr2b/Pecam1/Prox1/Ptprs/Plcb1/Bmpr2/Met/Fstl1/Dmd/Nr2f2/Prok2/Bmp6/Fzd1/Pbrm1/Acvr1/Atoh8/Zeb1/Vcl/Add1/Hey2/Rap2c/Col18a1/Afdn/Tjp1/Rapgef1/Rock1/Cul7/Rapgef3"
"GO:0001678","GO:0001678","intracellular glucose homeostasis",113,0.307633712630718,1.42489946667413,0.0184602563250729,0.10763127460165,0.0851621529875292,2122,"tags=32%, list=21%, signal=26%","Cftr/Zbtb20/Adcy5/Ghrl/Abcg1/Ppp3ca/Igf1r/Klf7/Cacna1e/Oprk1/Tcf7l2/Cacna1d/Epha5/Ptprn/Pla2g6/Map4k4/Abca12/Prkce/Sybu/Kcnb1/Gpr68/Pde1c/Brsk2/Sox4/Smarca4/Stxbp4/Lrp5/Rab11fip5/Tiam1/Fto/Vsnl1/Prkn/Gas6/Crhr2/Igf1/Jagn1"
"GO:0021543","GO:0021543","pallium development",134,0.293622218217287,1.40572251667312,0.018781296239214,0.10763127460165,0.0851621529875292,2437,"tags=36%, list=24%, signal=28%","Robo1/Phactr1/Fgf13/Hsd3b4/Egfr/Prox1/Kcnq2/Tsku/Kirrel3/Pou3f2/Syne2/Lrp8/Kif26a/Nde1/Ptprs/Dab1/Plcb1/Trappc9/Ccdc141/Epha5/Zmiz1/Drd1/Nkx2-1/Ccdc85c/Ogdh/Large1/Sema6b/Mfsd2a/Dab2ip/Cdh2/Kif14/Alk/Dclk2/Pals1/Gsk3b/Slit2/Celf1/Srf/Efhc1/Uba6/Lrp6/Afdn/Bbs2/Tacc2/Gli3/Pax6/Igf2bp1/Btg2"
"GO:0046777","GO:0046777","protein autophosphorylation",145,0.284105356497836,1.37236229287883,0.0185777470617029,0.10763127460165,0.0851621529875292,2624,"tags=38%, list=26%, signal=29%","Epha4/Egfr/Igf1r/Vegfc/Grk5/Pdgfd/Eif2ak1/Cdkl5/Aatk/Mark3/Ephb1/Prkd1/Wnk2/Fyn/Pdgfc/Rad50/Met/Peak1/Htatip2/Ptk2/Nlk/Erbb4/Epha7/Nek6/Mapkapk3/Fam20c/Enpp1/Mob1b/Tnik/Ripk1/Ros1/Alk/Ephb3/Ptprc/Rassf2/Stk10/Taok3/Gsk3b/Tyro3/Map3k3/Vrk1/Eif2ak3/Abl1/Mtor/Rap2c/Ulk1/Map3k13/Myo3a/Vrk2/Nbn/Ulk3/Myo3b/Prkca/Nek10/Ddr2"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway",95,0.31553792630149,1.426728885915,0.0190553545919781,0.108992239316881,0.0862390024972846,1840,"tags=28%, list=18%, signal=24%","Robo1/Calcr/Drd2/Pde10a/Grm5/Ppp3ca/Slc24a4/Kctd16/Ramp3/Grk5/Ramp1/Slit3/Plcb1/Pde4b/Sstr4/Necab2/Met/Gpsm1/Atp2b4/Adrb2/Kctd8/Rgs9/Gpr158/Homer2/Inpp5a/Chga/Adrb1"
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",63,0.364021952115453,1.49964554098611,0.0192677244799526,0.109995821743791,0.087033076900774,2122,"tags=40%, list=21%, signal=32%","Cftr/Adcy5/Ghrl/Abcg1/Klf7/Cacna1e/Tcf7l2/Cacna1d/Epha5/Pla2g6/Map4k4/Abca12/Prkce/Sybu/Gpr68/Pde1c/Brsk2/Stxbp4/Lrp5/Tiam1/Fto/Vsnl1/Prkn/Crhr2/Jagn1"
